0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = false, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = ["cvc5"], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 10.000, try0 = false, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = false}
0.sledgehammer goal.by        26183ms HOL-Library.Finite_Map 481:16026  some Preplay: (smt (cvc5, trigger_multi) fmfilter_alt_defs(1,5) fmfilter_comm fmrestrict_fset_drop) (67 ms)
0.sledgehammer goal.by        26183ms HOL-Library.Finite_Map 481:16026  some Preplay: (smt (cvc5, best) fmfilter_alt_defs(1,5) fmfilter_comm fmrestrict_fset_drop) (96 ms)
0.sledgehammer goal.by        26183ms HOL-Library.Finite_Map 481:16026  some Preplay: (smt (cvc5, inst_when_full) fmfilter_alt_defs(1,5) fmfilter_comm fmrestrict_fset_drop) (> 46 ms, timed out)
0.sledgehammer goal.by        26183ms HOL-Library.Finite_Map 481:16026  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) fmfilter_alt_defs(1,5) fmfilter_comm fmrestrict_fset_drop) (> 46 ms, timed out)
0.sledgehammer goal.by        26183ms HOL-Library.Finite_Map 481:16026  some Preplay: (smt (cvc5, term_db_relevant) fmfilter_alt_defs(1,5) fmfilter_comm fmrestrict_fset_drop) (> 46 ms, timed out)
0.sledgehammer goal.by        26183ms HOL-Library.Finite_Map 481:16026  some Preplay: (smt (cvc5, interleave) fmfilter_alt_defs(1,5) fmfilter_comm fmrestrict_fset_drop) (> 46 ms, timed out)
0.sledgehammer goal.by        26183ms HOL-Library.Finite_Map 481:16026  some Preplay: (smt (cvc5, prereg_lazy) fmfilter_alt_defs(1,5) fmfilter_comm fmrestrict_fset_drop) (> 46 ms, timed out)
0.sledgehammer goal.by        26183ms HOL-Library.Finite_Map 481:16026  some Preplay: (smt (cvc5, finite_mode_find) fmfilter_alt_defs(1,5) fmfilter_comm fmrestrict_fset_drop) (> 46 ms, timed out)
0.sledgehammer goal.by        26183ms HOL-Library.Finite_Map 481:16026  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) fmfilter_alt_defs(1,5) fmfilter_comm fmrestrict_fset_drop) (> 46 ms, timed out)
0.sledgehammer goal.by        26183ms HOL-Library.Finite_Map 481:16026  some Preplay: (smt (cvc5, mbqi) fmfilter_alt_defs(1,5) fmfilter_comm fmrestrict_fset_drop) (> 46 ms, timed out)
0.sledgehammer goal.by        26183ms HOL-Library.Finite_Map 481:16026  some Preplay: (smt (cvc5, trigger_cache) fmfilter_alt_defs(1,5) fmfilter_comm fmrestrict_fset_drop) (> 67 ms, timed out)
0.sledgehammer goal.by        26183ms HOL-Library.Finite_Map 481:16026  some Preplay: (smt (cvc5, trigger_linear) fmfilter_alt_defs(1,5) fmfilter_comm fmrestrict_fset_drop) (> 67 ms, timed out)
0.sledgehammer goal.by        26183ms HOL-Library.Finite_Map 481:16026  some Preplay: (smt (cvc5, no_ematching) fmfilter_alt_defs(1,5) fmfilter_comm fmrestrict_fset_drop) (> 96 ms, timed out)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some (SH 91482ms, ATP 214ms): Try this: by (smt (cvc5, trigger_multi) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (488 ms)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, trigger_multi) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (488 ms)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, trigger_cache) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (532 ms)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, best) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (677 ms)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, mbqi) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (1.2 s)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, trigger_linear) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (> 488 ms, timed out)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, inst_when_full) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (> 488 ms, timed out)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (> 488 ms, timed out)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, term_db_relevant) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (> 488 ms, timed out)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, interleave) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (> 488 ms, timed out)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, prereg_lazy) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (> 488 ms, timed out)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, finite_mode_find) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (> 488 ms, timed out)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (> 488 ms, timed out)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, no_ematching) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (> 677 ms, timed out)
0.sledgehammer goal.unfolding 91482ms HOL-Library.Finite_Map 487:16235  some Preplay: (smt (cvc5, pre_skolem_quant) Un_iff fmfilter_alt_defs(2) fmfilter_comp fmfilter_cong') (failed)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some (SH 99270ms, ATP 268ms): Try this: by (smt (cvc5, trigger_cache) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (379 ms)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, trigger_cache) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (379 ms)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, trigger_multi) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (501 ms)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, best) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (824 ms)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, trigger_linear) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (> 379 ms, timed out)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, inst_when_full) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (> 379 ms, timed out)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (> 379 ms, timed out)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, term_db_relevant) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (> 379 ms, timed out)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, interleave) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (> 379 ms, timed out)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, prereg_lazy) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (> 379 ms, timed out)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, finite_mode_find) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (> 379 ms, timed out)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (> 379 ms, timed out)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, mbqi) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (> 379 ms, timed out)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, no_ematching) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (> 824 ms, timed out)
0.sledgehammer goal.unfolding 99270ms HOL-Library.Finite_Map 490:16363  some Preplay: (smt (cvc5, pre_skolem_quant) fmfilter_alt_defs(3) fmfilter_comp fmfilter_cong' funion_iff) (failed)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some (SH 24341ms, ATP 548ms): Try this: by (smt (cvc5, trigger_linear) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (61 ms)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, trigger_linear) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (61 ms)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, trigger_cache) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (94 ms)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, trigger_multi) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (112 ms)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, best) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (124 ms)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, pre_skolem_quant) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (> 61 ms, timed out)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, inst_when_full) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (> 61 ms, timed out)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (> 61 ms, timed out)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, term_db_relevant) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (> 61 ms, timed out)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, interleave) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (> 61 ms, timed out)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, prereg_lazy) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (> 61 ms, timed out)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, finite_mode_find) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (> 61 ms, timed out)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (> 61 ms, timed out)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, mbqi) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (> 61 ms, timed out)
0.sledgehammer goal.by        24341ms HOL-Library.Finite_Map 493:16487  some Preplay: (smt (cvc5, no_ematching) fmdrop_set_insert fmfilter_alt_defs(1,2) fmfilter_comm) (> 124 ms, timed out)
0.sledgehammer goal.by        14014ms HOL-Library.Finite_Map 505:16886  timeout (SH 14013ms): Timed out
0.sledgehammer goal.by        14053ms HOL-Library.Finite_Map 511:17186  timeout (SH 14052ms): Timed out
0.sledgehammer goal.by        13993ms HOL-Library.Finite_Map 514:17288  timeout (SH 13992ms): Timed out
0.sledgehammer goal.by        14141ms HOL-Library.Finite_Map 517:17406  timeout (SH 14141ms): Timed out
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some (SH 17900ms, ATP 782ms): Try this: by (smt (cvc5, best) fmfilter_add_distrib fmfilter_alt_defs(1)) (35 ms)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, best) fmfilter_add_distrib fmfilter_alt_defs(1)) (35 ms)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, no_ematching) fmfilter_add_distrib fmfilter_alt_defs(1)) (> 35 ms, timed out)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, trigger_multi) fmfilter_add_distrib fmfilter_alt_defs(1)) (> 35 ms, timed out)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, trigger_cache) fmfilter_add_distrib fmfilter_alt_defs(1)) (> 35 ms, timed out)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, trigger_linear) fmfilter_add_distrib fmfilter_alt_defs(1)) (> 35 ms, timed out)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, pre_skolem_quant) fmfilter_add_distrib fmfilter_alt_defs(1)) (> 35 ms, timed out)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, inst_when_full) fmfilter_add_distrib fmfilter_alt_defs(1)) (> 35 ms, timed out)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) fmfilter_add_distrib fmfilter_alt_defs(1)) (> 35 ms, timed out)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, term_db_relevant) fmfilter_add_distrib fmfilter_alt_defs(1)) (> 35 ms, timed out)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, interleave) fmfilter_add_distrib fmfilter_alt_defs(1)) (> 35 ms, timed out)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, prereg_lazy) fmfilter_add_distrib fmfilter_alt_defs(1)) (> 35 ms, timed out)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, finite_mode_find) fmfilter_add_distrib fmfilter_alt_defs(1)) (> 35 ms, timed out)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) fmfilter_add_distrib fmfilter_alt_defs(1)) (> 35 ms, timed out)
0.sledgehammer goal.unfolding 17900ms HOL-Library.Finite_Map 520:17545  some Preplay: (smt (cvc5, mbqi) fmfilter_add_distrib fmfilter_alt_defs(1)) (> 35 ms, timed out)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some (SH 8220ms, ATP 791ms): Try this: by (smt (cvc5, trigger_cache) fmfilter_add_distrib fmfilter_alt_defs(3)) (44 ms)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, trigger_cache) fmfilter_add_distrib fmfilter_alt_defs(3)) (44 ms)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, trigger_multi) fmfilter_add_distrib fmfilter_alt_defs(3)) (59 ms)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, best) fmfilter_add_distrib fmfilter_alt_defs(3)) (66 ms)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, trigger_linear) fmfilter_add_distrib fmfilter_alt_defs(3)) (> 44 ms, timed out)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, pre_skolem_quant) fmfilter_add_distrib fmfilter_alt_defs(3)) (> 44 ms, timed out)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, inst_when_full) fmfilter_add_distrib fmfilter_alt_defs(3)) (> 44 ms, timed out)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) fmfilter_add_distrib fmfilter_alt_defs(3)) (> 44 ms, timed out)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, term_db_relevant) fmfilter_add_distrib fmfilter_alt_defs(3)) (> 44 ms, timed out)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, interleave) fmfilter_add_distrib fmfilter_alt_defs(3)) (> 44 ms, timed out)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, prereg_lazy) fmfilter_add_distrib fmfilter_alt_defs(3)) (> 44 ms, timed out)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, finite_mode_find) fmfilter_add_distrib fmfilter_alt_defs(3)) (> 44 ms, timed out)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) fmfilter_add_distrib fmfilter_alt_defs(3)) (> 44 ms, timed out)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, mbqi) fmfilter_add_distrib fmfilter_alt_defs(3)) (> 44 ms, timed out)
0.sledgehammer goal.unfolding  8220ms HOL-Library.Finite_Map 526:17825  some Preplay: (smt (cvc5, no_ematching) fmfilter_add_distrib fmfilter_alt_defs(3)) (> 66 ms, timed out)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some (SH 17796ms, ATP 668ms): Try this: by (smt (cvc5, best) fmfilter_add_distrib fmfilter_alt_defs(4)) (53 ms)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, best) fmfilter_add_distrib fmfilter_alt_defs(4)) (53 ms)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, no_ematching) fmfilter_add_distrib fmfilter_alt_defs(4)) (> 53 ms, timed out)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, trigger_multi) fmfilter_add_distrib fmfilter_alt_defs(4)) (> 53 ms, timed out)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, trigger_cache) fmfilter_add_distrib fmfilter_alt_defs(4)) (> 53 ms, timed out)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, trigger_linear) fmfilter_add_distrib fmfilter_alt_defs(4)) (> 53 ms, timed out)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, pre_skolem_quant) fmfilter_add_distrib fmfilter_alt_defs(4)) (> 53 ms, timed out)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, inst_when_full) fmfilter_add_distrib fmfilter_alt_defs(4)) (> 53 ms, timed out)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) fmfilter_add_distrib fmfilter_alt_defs(4)) (> 53 ms, timed out)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, term_db_relevant) fmfilter_add_distrib fmfilter_alt_defs(4)) (> 53 ms, timed out)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, interleave) fmfilter_add_distrib fmfilter_alt_defs(4)) (> 53 ms, timed out)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, prereg_lazy) fmfilter_add_distrib fmfilter_alt_defs(4)) (> 53 ms, timed out)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, finite_mode_find) fmfilter_add_distrib fmfilter_alt_defs(4)) (> 53 ms, timed out)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) fmfilter_add_distrib fmfilter_alt_defs(4)) (> 53 ms, timed out)
0.sledgehammer goal.unfolding 17796ms HOL-Library.Finite_Map 530:17981  some Preplay: (smt (cvc5, mbqi) fmfilter_add_distrib fmfilter_alt_defs(4)) (> 53 ms, timed out)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some (SH 25240ms, ATP 769ms): Try this: by (smt (cvc5, best) fmadd.rep_eq fmlookup_inject map_add_assoc) (84 ms)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, best) fmadd.rep_eq fmlookup_inject map_add_assoc) (84 ms)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, no_ematching) fmadd.rep_eq fmlookup_inject map_add_assoc) (> 84 ms, timed out)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, trigger_multi) fmadd.rep_eq fmlookup_inject map_add_assoc) (> 84 ms, timed out)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, trigger_cache) fmadd.rep_eq fmlookup_inject map_add_assoc) (> 84 ms, timed out)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, trigger_linear) fmadd.rep_eq fmlookup_inject map_add_assoc) (> 84 ms, timed out)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, pre_skolem_quant) fmadd.rep_eq fmlookup_inject map_add_assoc) (> 84 ms, timed out)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, inst_when_full) fmadd.rep_eq fmlookup_inject map_add_assoc) (> 84 ms, timed out)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) fmadd.rep_eq fmlookup_inject map_add_assoc) (> 84 ms, timed out)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, term_db_relevant) fmadd.rep_eq fmlookup_inject map_add_assoc) (> 84 ms, timed out)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, interleave) fmadd.rep_eq fmlookup_inject map_add_assoc) (> 84 ms, timed out)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, prereg_lazy) fmadd.rep_eq fmlookup_inject map_add_assoc) (> 84 ms, timed out)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, finite_mode_find) fmadd.rep_eq fmlookup_inject map_add_assoc) (> 84 ms, timed out)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) fmadd.rep_eq fmlookup_inject map_add_assoc) (> 84 ms, timed out)
0.sledgehammer goal.by        25241ms HOL-Library.Finite_Map 543:18442  some Preplay: (smt (cvc5, mbqi) fmadd.rep_eq fmlookup_inject map_add_assoc) (> 84 ms, timed out)
0.sledgehammer goal.by        14295ms HOL-Library.Finite_Map 546:18532  timeout (SH 14295ms): Timed out
0.sledgehammer goal.using     14033ms HOL-Library.Finite_Map 556:18768  timeout (SH 14033ms): Timed out
0.sledgehammer goal.by        14125ms HOL-Library.Finite_Map 557:18782  timeout (SH 14125ms): Timed out
0.sledgehammer goal.by        14029ms HOL-Library.Finite_Map 560:18911  some (SH 14029ms, ATP 1604ms): Try this: by (smt (cvc5, trigger_cache) fmpred.rep_eq map_pred_def option.case(2)) (99 ms)
0.sledgehammer goal.by        14029ms HOL-Library.Finite_Map 560:18911  some Preplay: (smt (cvc5, trigger_cache) fmpred.rep_eq map_pred_def option.case(2)) (99 ms)
0.sledgehammer goal.by        14029ms HOL-Library.Finite_Map 560:18911  some Preplay: (smt (cvc5, best) fmpred.rep_eq map_pred_def option.case(2)) (153 ms)
0.sledgehammer goal.by        14029ms HOL-Library.Finite_Map 560:18911  some Preplay: (smt (cvc5, trigger_multi) fmpred.rep_eq map_pred_def option.case(2)) (177 ms)
0.sledgehammer goal.by        14029ms HOL-Library.Finite_Map 560:18911  some Preplay: (smt (cvc5, trigger_linear) fmpred.rep_eq map_pred_def option.case(2)) (> 99 ms, timed out)
0.sledgehammer goal.by        14029ms HOL-Library.Finite_Map 560:18911  some Preplay: (smt (cvc5, pre_skolem_quant) fmpred.rep_eq map_pred_def option.case(2)) (> 99 ms, timed out)
0.sledgehammer goal.by        14029ms HOL-Library.Finite_Map 560:18911  some Preplay: (smt (cvc5, inst_when_full) fmpred.rep_eq map_pred_def option.case(2)) (> 99 ms, timed out)
0.sledgehammer goal.by        14029ms HOL-Library.Finite_Map 560:18911  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) fmpred.rep_eq map_pred_def option.case(2)) (> 99 ms, timed out)
0.sledgehammer goal.by        14029ms HOL-Library.Finite_Map 560:18911  some Preplay: (smt (cvc5, term_db_relevant) fmpred.rep_eq map_pred_def option.case(2)) (> 99 ms, timed out)
0.sledgehammer goal.by        14029ms HOL-Library.Finite_Map 560:18911  some Preplay: (smt (cvc5, interleave) fmpred.rep_eq map_pred_def option.case(2)) (> 99 ms, timed out)
