0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = false, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = ["cvc5"], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 10.000, try0 = false, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = false}
0.sledgehammer goal.by        14390ms HOL-Library.Countable 299:8892  some Preplay: (smt (cvc5, term_relev) Rats_def of_rat_eq_id surj_id surj_nat_to_rat_surj) (> 31 ms, timed out)
0.sledgehammer goal.by        14390ms HOL-Library.Countable 299:8892  some Preplay: (smt (cvc5, noematch) Rats_def of_rat_eq_id surj_id surj_nat_to_rat_surj) (> 31 ms, timed out)
0.sledgehammer goal.by        14390ms HOL-Library.Countable 299:8892  some Preplay: (smt (cvc5, fmf) Rats_def of_rat_eq_id surj_id surj_nat_to_rat_surj) (> 31 ms, timed out)
0.sledgehammer goal.by        14390ms HOL-Library.Countable 299:8892  some Preplay: (smt (cvc5, no_simp) Rats_def of_rat_eq_id surj_id surj_nat_to_rat_surj) (> 31 ms, timed out)
0.sledgehammer goal.proof      2284ms HOL-Library.Countable 316:9351  none (SH 2284ms): Prover error:
0.sledgehammer goal.proof      2284ms HOL-Library.Countable 316:9351  none cannot atomize goal
0.sledgehammer goal.by        12912ms HOL-Library.Countable_Complete_Lattices 12:257  timeout (SH 12912ms): Timed out
0.sledgehammer goal.proof     12777ms HOL-Library.Countable_Complete_Lattices 24:758  timeout (SH 12777ms): Timed out
0.sledgehammer goal.by        13348ms HOL-Library.Countable_Complete_Lattices 67:2379  timeout (SH 13348ms): Timed out
0.sledgehammer goal.by        13465ms HOL-Library.Countable_Complete_Lattices 73:2670  timeout (SH 13465ms): Timed out
0.sledgehammer goal.by         4268ms HOL-Library.Countable_Complete_Lattices 98:3632  some (SH 4268ms, ATP 436ms): Try this: by (smt (cvc5, no_simp) local.dual_order.trans) (161 ms)
0.sledgehammer goal.by         4268ms HOL-Library.Countable_Complete_Lattices 98:3632  some Preplay: (smt (cvc5, no_simp) local.dual_order.trans) (161 ms)
0.sledgehammer goal.by         4268ms HOL-Library.Countable_Complete_Lattices 98:3632  some Preplay: (smt (cvc5, noematch) local.dual_order.trans) (247 ms)
0.sledgehammer goal.by         4268ms HOL-Library.Countable_Complete_Lattices 98:3632  some Preplay: (smt (cvc5, term_relev) local.dual_order.trans) (359 ms)
0.sledgehammer goal.by         4268ms HOL-Library.Countable_Complete_Lattices 98:3632  some Preplay: (smt (cvc5, trigger_last) local.dual_order.trans) (380 ms)
0.sledgehammer goal.by         4268ms HOL-Library.Countable_Complete_Lattices 98:3632  some Preplay: (smt (cvc5, fmf) local.dual_order.trans) (384 ms)
0.sledgehammer goal.by         4268ms HOL-Library.Countable_Complete_Lattices 98:3632  some Preplay: (smt (cvc5, trigger_relev) local.dual_order.trans) (387 ms)
0.sledgehammer goal.by         4268ms HOL-Library.Countable_Complete_Lattices 98:3632  some Preplay: (smt (cvc5, trigger_max) local.dual_order.trans) (391 ms)
0.sledgehammer goal.by         4268ms HOL-Library.Countable_Complete_Lattices 98:3632  some Preplay: (smt (cvc5, best) local.dual_order.trans) (435 ms)
0.sledgehammer goal.by         4268ms HOL-Library.Countable_Complete_Lattices 98:3632  some Preplay: (smt (cvc5, quant_saturate) local.dual_order.trans) (441 ms)
0.sledgehammer goal.by         4210ms HOL-Library.Countable_Complete_Lattices 113:4143  some (SH 4210ms, ATP 423ms): Try this: by (smt (cvc5, fmf) local.dual_order.trans) (237 ms)
0.sledgehammer goal.by         4210ms HOL-Library.Countable_Complete_Lattices 113:4143  some Preplay: (smt (cvc5, fmf) local.dual_order.trans) (237 ms)
0.sledgehammer goal.by         4210ms HOL-Library.Countable_Complete_Lattices 113:4143  some Preplay: (smt (cvc5, best) local.dual_order.trans) (243 ms)
0.sledgehammer goal.by         4210ms HOL-Library.Countable_Complete_Lattices 113:4143  some Preplay: (smt (cvc5, trigger_max) local.dual_order.trans) (328 ms)
0.sledgehammer goal.by         4210ms HOL-Library.Countable_Complete_Lattices 113:4143  some Preplay: (smt (cvc5, no_simp) local.dual_order.trans) (332 ms)
0.sledgehammer goal.by         4210ms HOL-Library.Countable_Complete_Lattices 113:4143  some Preplay: (smt (cvc5, term_relev) local.dual_order.trans) (363 ms)
0.sledgehammer goal.by         4210ms HOL-Library.Countable_Complete_Lattices 113:4143  some Preplay: (smt (cvc5, trigger_relev) local.dual_order.trans) (367 ms)
0.sledgehammer goal.by         4210ms HOL-Library.Countable_Complete_Lattices 113:4143  some Preplay: (smt (cvc5, trigger_last) local.dual_order.trans) (376 ms)
0.sledgehammer goal.by         4210ms HOL-Library.Countable_Complete_Lattices 113:4143  some Preplay: (smt (cvc5, noematch) local.dual_order.trans) (417 ms)
0.sledgehammer goal.by         4210ms HOL-Library.Countable_Complete_Lattices 113:4143  some Preplay: (smt (cvc5, quant_saturate) local.dual_order.trans) (558 ms)
0.sledgehammer goal.by        13400ms HOL-Library.Countable_Complete_Lattices 136:5037  timeout (SH 13400ms): Timed out
0.sledgehammer goal.by        13449ms HOL-Library.Countable_Complete_Lattices 143:5418  timeout (SH 13449ms): Timed out
0.sledgehammer goal.by        13717ms HOL-Library.Countable_Complete_Lattices 150:5806  timeout (SH 13717ms): Timed out
0.sledgehammer goal.by        13572ms HOL-Library.Countable_Complete_Lattices 153:6013  timeout (SH 13572ms): Timed out
0.sledgehammer goal.unfolding 13718ms HOL-Library.Countable_Complete_Lattices 156:6178  timeout (SH 13718ms): Timed out
0.sledgehammer goal.by        13241ms HOL-Library.Countable_Complete_Lattices 156:6208  timeout (SH 13241ms): Timed out
0.sledgehammer goal.unfolding 13655ms HOL-Library.Countable_Complete_Lattices 159:6275  timeout (SH 13655ms): Timed out
0.sledgehammer goal.by        13246ms HOL-Library.Countable_Complete_Lattices 159:6305  timeout (SH 13246ms): Timed out
0.sledgehammer goal.by        13722ms HOL-Library.Countable_Complete_Lattices 168:6579  timeout (SH 13722ms): Timed out
0.sledgehammer goal.by        13637ms HOL-Library.Countable_Complete_Lattices 171:6760  timeout (SH 13637ms): Timed out
0.sledgehammer goal.proof     11018ms HOL-Library.Countable_Complete_Lattices 207:7928  timeout (SH 11018ms): Timed out
0.sledgehammer goal.by        53903ms HOL-Library.Countable_Complete_Lattices 225:8418  timeout (SH 53903ms):
0.sledgehammer goal.by        50766ms HOL-Library.Countable_Complete_Lattices 229:8539  some (SH 50765ms, ATP 263ms): Try this: by (smt (cvc5, trigger_max) Sup.SUP_cong ccSup_inf countable_image image_image) (460 ms)
0.sledgehammer goal.by        50766ms HOL-Library.Countable_Complete_Lattices 229:8539  some Preplay: (smt (cvc5, trigger_max) Sup.SUP_cong ccSup_inf countable_image image_image) (460 ms)
0.sledgehammer goal.by        50766ms HOL-Library.Countable_Complete_Lattices 229:8539  some Preplay: (smt (cvc5, trigger_last) Sup.SUP_cong ccSup_inf countable_image image_image) (538 ms)
0.sledgehammer goal.by        50766ms HOL-Library.Countable_Complete_Lattices 229:8539  some Preplay: (smt (cvc5, quant_saturate) Sup.SUP_cong ccSup_inf countable_image image_image) (578 ms)
0.sledgehammer goal.by        50766ms HOL-Library.Countable_Complete_Lattices 229:8539  some Preplay: (smt (cvc5, best) Sup.SUP_cong ccSup_inf countable_image image_image) (1.0 s)
0.sledgehammer goal.by        50766ms HOL-Library.Countable_Complete_Lattices 229:8539  some Preplay: (smt (cvc5, trigger_relev) Sup.SUP_cong ccSup_inf countable_image image_image) (> 460 ms, timed out)
0.sledgehammer goal.by        50766ms HOL-Library.Countable_Complete_Lattices 229:8539  some Preplay: (smt (cvc5, term_relev) Sup.SUP_cong ccSup_inf countable_image image_image) (> 460 ms, timed out)
0.sledgehammer goal.by        50766ms HOL-Library.Countable_Complete_Lattices 229:8539  some Preplay: (smt (cvc5, noematch) Sup.SUP_cong ccSup_inf countable_image image_image) (> 460 ms, timed out)
0.sledgehammer goal.by        50766ms HOL-Library.Countable_Complete_Lattices 229:8539  some Preplay: (smt (cvc5, fmf) Sup.SUP_cong ccSup_inf countable_image image_image) (> 460 ms, timed out)
0.sledgehammer goal.by        50766ms HOL-Library.Countable_Complete_Lattices 229:8539  some Preplay: (smt (cvc5, no_simp) Sup.SUP_cong ccSup_inf countable_image image_image) (> 460 ms, timed out)
0.sledgehammer goal.by        13741ms HOL-Library.Countable_Complete_Lattices 233:8709  timeout (SH 13741ms): Timed out
0.sledgehammer goal.by        13684ms HOL-Library.Countable_Complete_Lattices 237:8903  timeout (SH 13684ms): Timed out
0.sledgehammer goal.by         2341ms HOL-Library.Countable_Complete_Lattices 268:9886  none (SH 2341ms): Prover error:
0.sledgehammer goal.by         2341ms HOL-Library.Countable_Complete_Lattices 268:9886  none cannot atomize goal
0.sledgehammer goal.by        11866ms HOL-Library.Countable_Complete_Lattices 272:10047  timeout (SH 11866ms): Timed out
0.sledgehammer goal.by        12143ms HOL-Library.Countable_Complete_Lattices 275:10193  timeout (SH 12143ms): Timed out
0.sledgehammer goal.by        54615ms HOL-Library.Countable_Set_Type 54:1651  timeout (SH 54615ms):
0.sledgehammer goal.unfolding 51257ms HOL-Library.Countable_Set_Type 91:2777  some (SH 51256ms, ATP 666ms): Try this: by (smt (cvc5) assms bi_uniqueDl bi_uniqueDr cset.bi_unique dual_order.strict_iff_order less_cset_def less_eq_cset.transfer rel_funD rel_funD rel_funI rel_funI)
0.sledgehammer goal.unfolding 51257ms HOL-Library.Countable_Set_Type 91:2777  some Preplay: (smt (cvc5, quant_saturate) assms bi_uniqueDl bi_uniqueDr cset.bi_unique dual_order.strict_iff_order less_cset_def less_eq_cset.transfer rel_funD rel_funI) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 51257ms HOL-Library.Countable_Set_Type 91:2777  some Preplay: (smt (cvc5, noematch) assms bi_uniqueDl bi_uniqueDr cset.bi_unique dual_order.strict_iff_order less_cset_def less_eq_cset.transfer rel_funD rel_funI) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 51257ms HOL-Library.Countable_Set_Type 91:2777  some Preplay: (smt (cvc5, fmf) assms bi_uniqueDl bi_uniqueDr cset.bi_unique dual_order.strict_iff_order less_cset_def less_eq_cset.transfer rel_funD rel_funI) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 51257ms HOL-Library.Countable_Set_Type 91:2777  some Preplay: (smt (cvc5, best) assms bi_uniqueDl bi_uniqueDr cset.bi_unique dual_order.strict_iff_order less_cset_def less_eq_cset.transfer rel_funD rel_funI) (failed)
0.sledgehammer goal.unfolding 51257ms HOL-Library.Countable_Set_Type 91:2777  some Preplay: (smt (cvc5, trigger_last) assms bi_uniqueDl bi_uniqueDr cset.bi_unique dual_order.strict_iff_order less_cset_def less_eq_cset.transfer rel_funD rel_funI) (failed)
0.sledgehammer goal.unfolding 51257ms HOL-Library.Countable_Set_Type 91:2777  some Preplay: (smt (cvc5, trigger_max) assms bi_uniqueDl bi_uniqueDr cset.bi_unique dual_order.strict_iff_order less_cset_def less_eq_cset.transfer rel_funD rel_funI) (failed)
0.sledgehammer goal.unfolding 51257ms HOL-Library.Countable_Set_Type 91:2777  some Preplay: (smt (cvc5, trigger_relev) assms bi_uniqueDl bi_uniqueDr cset.bi_unique dual_order.strict_iff_order less_cset_def less_eq_cset.transfer rel_funD rel_funI) (failed)
0.sledgehammer goal.unfolding 51257ms HOL-Library.Countable_Set_Type 91:2777  some Preplay: (smt (cvc5, term_relev) assms bi_uniqueDl bi_uniqueDr cset.bi_unique dual_order.strict_iff_order less_cset_def less_eq_cset.transfer rel_funD rel_funI) (failed)
0.sledgehammer goal.unfolding 51257ms HOL-Library.Countable_Set_Type 91:2777  some Preplay: (smt (cvc5, no_simp) assms bi_uniqueDl bi_uniqueDr cset.bi_unique dual_order.strict_iff_order less_cset_def less_eq_cset.transfer rel_funD rel_funI) (failed)
0.sledgehammer goal.by        47358ms HOL-Library.Countable_Set_Type 91:2830  some (SH 47357ms, ATP 428ms): Try this: by (smt (cvc5) assms bi_uniqueDl bi_uniqueDr cset.bi_unique less_eq_cset.transfer rel_funD rel_funD rel_funI rel_funI)
0.sledgehammer goal.by        47358ms HOL-Library.Countable_Set_Type 91:2830  some Preplay: (smt (cvc5, quant_saturate) assms bi_uniqueDl bi_uniqueDr cset.bi_unique less_eq_cset.transfer rel_funD rel_funI) (> 1.0 s, timed out)
0.sledgehammer goal.by        47358ms HOL-Library.Countable_Set_Type 91:2830  some Preplay: (smt (cvc5, noematch) assms bi_uniqueDl bi_uniqueDr cset.bi_unique less_eq_cset.transfer rel_funD rel_funI) (> 1.0 s, timed out)
0.sledgehammer goal.by        47358ms HOL-Library.Countable_Set_Type 91:2830  some Preplay: (smt (cvc5, fmf) assms bi_uniqueDl bi_uniqueDr cset.bi_unique less_eq_cset.transfer rel_funD rel_funI) (> 1.0 s, timed out)
0.sledgehammer goal.by        47358ms HOL-Library.Countable_Set_Type 91:2830  some Preplay: (smt (cvc5, best) assms bi_uniqueDl bi_uniqueDr cset.bi_unique less_eq_cset.transfer rel_funD rel_funI) (failed)
0.sledgehammer goal.by        47358ms HOL-Library.Countable_Set_Type 91:2830  some Preplay: (smt (cvc5, trigger_last) assms bi_uniqueDl bi_uniqueDr cset.bi_unique less_eq_cset.transfer rel_funD rel_funI) (failed)
0.sledgehammer goal.by        47358ms HOL-Library.Countable_Set_Type 91:2830  some Preplay: (smt (cvc5, trigger_max) assms bi_uniqueDl bi_uniqueDr cset.bi_unique less_eq_cset.transfer rel_funD rel_funI) (failed)
0.sledgehammer goal.by        47358ms HOL-Library.Countable_Set_Type 91:2830  some Preplay: (smt (cvc5, trigger_relev) assms bi_uniqueDl bi_uniqueDr cset.bi_unique less_eq_cset.transfer rel_funD rel_funI) (failed)
0.sledgehammer goal.by        47358ms HOL-Library.Countable_Set_Type 91:2830  some Preplay: (smt (cvc5, term_relev) assms bi_uniqueDl bi_uniqueDr cset.bi_unique less_eq_cset.transfer rel_funD rel_funI) (failed)
0.sledgehammer goal.by        47358ms HOL-Library.Countable_Set_Type 91:2830  some Preplay: (smt (cvc5, no_simp) assms bi_uniqueDl bi_uniqueDr cset.bi_unique less_eq_cset.transfer rel_funD rel_funI) (failed)
0.sledgehammer goal.by         1487ms HOL-Library.Countable_Set_Type 102:3166  none (SH 1487ms): Prover error:
0.sledgehammer goal.by         1487ms HOL-Library.Countable_Set_Type 102:3166  none cannot atomize goal
0.sledgehammer goal.by        17513ms HOL-Library.Countable_Set_Type 392:19747  timeout (SH 17513ms): Timed out
0.sledgehammer goal.by        13546ms HOL-Library.Countable_Set_Type 444:21389  timeout (SH 13546ms): Timed out
0.sledgehammer goal.unfolding 14126ms HOL-Library.Countable_Set_Type 449:21563  timeout (SH 14125ms): Timed out
0.sledgehammer goal.by        53667ms HOL-Library.Countable_Set_Type 449:21585  some (SH 53667ms, ATP 600ms): Try this: by (smt (cvc5, trigger_relev) cUN_E cUN_I rel_cset_iff) (1.9 s)
0.sledgehammer goal.by        53667ms HOL-Library.Countable_Set_Type 449:21585  some Preplay: (smt (cvc5, trigger_relev) cUN_E cUN_I rel_cset_iff) (1.9 s)
0.sledgehammer goal.by        53667ms HOL-Library.Countable_Set_Type 449:21585  some Preplay: (smt (cvc5, trigger_max) cUN_E cUN_I rel_cset_iff) (2.1 s)
0.sledgehammer goal.by        53667ms HOL-Library.Countable_Set_Type 449:21585  some Preplay: (smt (cvc5, no_simp) cUN_E cUN_I rel_cset_iff) (2.7 s)
0.sledgehammer goal.by        53667ms HOL-Library.Countable_Set_Type 449:21585  some Preplay: (smt (cvc5, best) cUN_E cUN_I rel_cset_iff) (> 1.0 s, timed out)
0.sledgehammer goal.by        53667ms HOL-Library.Countable_Set_Type 449:21585  some Preplay: (smt (cvc5, trigger_last) cUN_E cUN_I rel_cset_iff) (> 1.0 s, timed out)
0.sledgehammer goal.by        53667ms HOL-Library.Countable_Set_Type 449:21585  some Preplay: (smt (cvc5, quant_saturate) cUN_E cUN_I rel_cset_iff) (> 1.0 s, timed out)
0.sledgehammer goal.by        53667ms HOL-Library.Countable_Set_Type 449:21585  some Preplay: (smt (cvc5, term_relev) cUN_E cUN_I rel_cset_iff) (> 1.0 s, timed out)
0.sledgehammer goal.by        53667ms HOL-Library.Countable_Set_Type 449:21585  some Preplay: (smt (cvc5, noematch) cUN_E cUN_I rel_cset_iff) (> 1.0 s, timed out)
0.sledgehammer goal.by        53667ms HOL-Library.Countable_Set_Type 449:21585  some Preplay: (smt (cvc5, fmf) cUN_E cUN_I rel_cset_iff) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 13105ms HOL-Library.Countable_Set_Type 465:22077  timeout (SH 13105ms): Timed out
0.sledgehammer goal.unfolding 49484ms HOL-Library.Countable_Set_Type 469:22219  some (SH 49484ms, ATP 1394ms): Try this: by (smt (cvc5, no_simp) cUn_iff rel_cset_iff rel_funI) (712 ms)
0.sledgehammer goal.unfolding 49484ms HOL-Library.Countable_Set_Type 469:22219  some Preplay: (smt (cvc5, no_simp) cUn_iff rel_cset_iff rel_funI) (712 ms)
0.sledgehammer goal.unfolding 49484ms HOL-Library.Countable_Set_Type 469:22219  some Preplay: (smt (cvc5, best) cUn_iff rel_cset_iff rel_funI) (849 ms)
0.sledgehammer goal.unfolding 49484ms HOL-Library.Countable_Set_Type 469:22219  some Preplay: (smt (cvc5, trigger_max) cUn_iff rel_cset_iff rel_funI) (868 ms)
0.sledgehammer goal.unfolding 49484ms HOL-Library.Countable_Set_Type 469:22219  some Preplay: (smt (cvc5, term_relev) cUn_iff rel_cset_iff rel_funI) (1.3 s)
0.sledgehammer goal.unfolding 49484ms HOL-Library.Countable_Set_Type 469:22219  some Preplay: (smt (cvc5, trigger_relev) cUn_iff rel_cset_iff rel_funI) (1.3 s)
0.sledgehammer goal.unfolding 49484ms HOL-Library.Countable_Set_Type 469:22219  some Preplay: (smt (cvc5, trigger_last) cUn_iff rel_cset_iff rel_funI) (1.3 s)
0.sledgehammer goal.unfolding 49484ms HOL-Library.Countable_Set_Type 469:22219  some Preplay: (smt (cvc5, quant_saturate) cUn_iff rel_cset_iff rel_funI) (1.4 s)
0.sledgehammer goal.unfolding 49484ms HOL-Library.Countable_Set_Type 469:22219  some Preplay: (smt (cvc5, noematch) cUn_iff rel_cset_iff rel_funI) (> 849 ms, timed out)
0.sledgehammer goal.unfolding 49484ms HOL-Library.Countable_Set_Type 469:22219  some Preplay: (smt (cvc5, fmf) cUn_iff rel_cset_iff rel_funI) (> 849 ms, timed out)
0.sledgehammer goal.unfolding 13925ms HOL-Library.Countable_Set_Type 473:22365  timeout (SH 13925ms): Timed out
0.sledgehammer goal.by        13193ms HOL-Library.Countable_Set_Type 474:22389  timeout (SH 13193ms): Timed out
0.sledgehammer goal.unfolding 48336ms HOL-Library.Countable_Set_Type 478:22541  some (SH 48335ms, ATP 736ms): Try this: by (smt (cvc5) cimageE cimageE cimage_eqI cimage_eqI rel_cset_iff rel_cset_iff rel_fun_def rel_fun_def rel_fun_def)
0.sledgehammer goal.unfolding 48336ms HOL-Library.Countable_Set_Type 478:22541  some Preplay: (smt (cvc5, best) cimageE cimage_eqI rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 48336ms HOL-Library.Countable_Set_Type 478:22541  some Preplay: (smt (cvc5, trigger_last) cimageE cimage_eqI rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 48336ms HOL-Library.Countable_Set_Type 478:22541  some Preplay: (smt (cvc5, quant_saturate) cimageE cimage_eqI rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 48336ms HOL-Library.Countable_Set_Type 478:22541  some Preplay: (smt (cvc5, trigger_max) cimageE cimage_eqI rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 48336ms HOL-Library.Countable_Set_Type 478:22541  some Preplay: (smt (cvc5, trigger_relev) cimageE cimage_eqI rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 48336ms HOL-Library.Countable_Set_Type 478:22541  some Preplay: (smt (cvc5, term_relev) cimageE cimage_eqI rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 48336ms HOL-Library.Countable_Set_Type 478:22541  some Preplay: (smt (cvc5, noematch) cimageE cimage_eqI rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 48336ms HOL-Library.Countable_Set_Type 478:22541  some Preplay: (smt (cvc5, fmf) cimageE cimage_eqI rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 48336ms HOL-Library.Countable_Set_Type 478:22541  some Preplay: (smt (cvc5, no_simp) cimageE cimage_eqI rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 44268ms HOL-Library.Countable_Set_Type 482:22684  some (SH 44268ms, ATP 2225ms): Try this: by (smt (cvc5) cBall.rep_eq cBall.rep_eq rel_cset_alt_def rel_fun_def rel_fun_def rel_fun_def)
0.sledgehammer goal.unfolding 44268ms HOL-Library.Countable_Set_Type 482:22684  some Preplay: (smt (cvc5, noematch) cBall.rep_eq rel_cset_alt_def rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 44268ms HOL-Library.Countable_Set_Type 482:22684  some Preplay: (smt (cvc5, fmf) cBall.rep_eq rel_cset_alt_def rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 44268ms HOL-Library.Countable_Set_Type 482:22684  some Preplay: (smt (cvc5, best) cBall.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 44268ms HOL-Library.Countable_Set_Type 482:22684  some Preplay: (smt (cvc5, trigger_last) cBall.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 44268ms HOL-Library.Countable_Set_Type 482:22684  some Preplay: (smt (cvc5, quant_saturate) cBall.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 44268ms HOL-Library.Countable_Set_Type 482:22684  some Preplay: (smt (cvc5, trigger_max) cBall.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 44268ms HOL-Library.Countable_Set_Type 482:22684  some Preplay: (smt (cvc5, trigger_relev) cBall.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 44268ms HOL-Library.Countable_Set_Type 482:22684  some Preplay: (smt (cvc5, term_relev) cBall.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 44268ms HOL-Library.Countable_Set_Type 482:22684  some Preplay: (smt (cvc5, no_simp) cBall.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 39159ms HOL-Library.Countable_Set_Type 486:22824  some (SH 39159ms, ATP 819ms): Try this: by (smt (cvc5) cBex.rep_eq cBex.rep_eq rel_cset_alt_def rel_fun_def rel_fun_def rel_fun_def)
0.sledgehammer goal.unfolding 39159ms HOL-Library.Countable_Set_Type 486:22824  some Preplay: (smt (cvc5, noematch) cBex.rep_eq rel_cset_alt_def rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 39159ms HOL-Library.Countable_Set_Type 486:22824  some Preplay: (smt (cvc5, fmf) cBex.rep_eq rel_cset_alt_def rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 39159ms HOL-Library.Countable_Set_Type 486:22824  some Preplay: (smt (cvc5, best) cBex.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 39159ms HOL-Library.Countable_Set_Type 486:22824  some Preplay: (smt (cvc5, trigger_last) cBex.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 39159ms HOL-Library.Countable_Set_Type 486:22824  some Preplay: (smt (cvc5, quant_saturate) cBex.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 39159ms HOL-Library.Countable_Set_Type 486:22824  some Preplay: (smt (cvc5, trigger_max) cBex.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 39159ms HOL-Library.Countable_Set_Type 486:22824  some Preplay: (smt (cvc5, trigger_relev) cBex.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 39159ms HOL-Library.Countable_Set_Type 486:22824  some Preplay: (smt (cvc5, term_relev) cBex.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 39159ms HOL-Library.Countable_Set_Type 486:22824  some Preplay: (smt (cvc5, no_simp) cBex.rep_eq rel_cset_alt_def rel_fun_def) (failed)
0.sledgehammer goal.unfolding 35687ms HOL-Library.Countable_Set_Type 490:22999  some (SH 35687ms, ATP 992ms): Try this: by (smt (cvc5) rel_cset_iff rel_cset_iff rel_cset_iff rel_cset_iff rel_fun_def rel_fun_def rel_fun_def rel_fun_def rel_fun_def)
0.sledgehammer goal.unfolding 35687ms HOL-Library.Countable_Set_Type 490:22999  some Preplay: (smt (cvc5, best) rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 35687ms HOL-Library.Countable_Set_Type 490:22999  some Preplay: (smt (cvc5, trigger_last) rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 35687ms HOL-Library.Countable_Set_Type 490:22999  some Preplay: (smt (cvc5, quant_saturate) rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 35687ms HOL-Library.Countable_Set_Type 490:22999  some Preplay: (smt (cvc5, trigger_max) rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 35687ms HOL-Library.Countable_Set_Type 490:22999  some Preplay: (smt (cvc5, trigger_relev) rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 35687ms HOL-Library.Countable_Set_Type 490:22999  some Preplay: (smt (cvc5, term_relev) rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 35687ms HOL-Library.Countable_Set_Type 490:22999  some Preplay: (smt (cvc5, noematch) rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 35687ms HOL-Library.Countable_Set_Type 490:22999  some Preplay: (smt (cvc5, fmf) rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 35687ms HOL-Library.Countable_Set_Type 490:22999  some Preplay: (smt (cvc5, no_simp) rel_cset_iff rel_fun_def) (> 1.0 s, timed out)
0.sledgehammer goal.using     35792ms HOL-Library.Countable_Set_Type 491:23023  some (SH 35792ms, ATP 882ms): Try this: by (smt (cvc5) rel_cset_iff rel_cset_iff rel_cset_iff rel_cset_iff)
0.sledgehammer goal.using     35792ms HOL-Library.Countable_Set_Type 491:23023  some Preplay: (smt (cvc5, best) rel_cset_iff) (> 1.0 s, timed out)
0.sledgehammer goal.using     35792ms HOL-Library.Countable_Set_Type 491:23023  some Preplay: (smt (cvc5, trigger_last) rel_cset_iff) (> 1.0 s, timed out)
